event_id,source,domain,event_type,title,description,timestamp,infrastructure_type,severity,impact_type,physical_consequence,vulnerability,tags
CVE-2023-45727,CISA_KEV,cyber,known_exploited_vulnerability,North Grid Proself Improper Restriction of XML External Entity (XXE) Reference Vulnerability,"North Grid Proself Enterprise/Standard, Gateway, and Mail Sanitize contain an improper restriction of XML External Entity (XXE) reference vulnerability, which could allow a remote, unauthenticated attacker to conduct an XXE attack.",2024-12-03,,4,cyber,no,CVE-2023-45727,"North Grid,Proself,kev"
CVE-2023-28461,CISA_KEV,cyber,known_exploited_vulnerability,Array Networks AG and vxAG ArrayOS Missing Authentication for Critical Function Vulnerability,Array Networks AG and vxAG ArrayOS contain a missing authentication for critical function vulnerability that allows an attacker to read local files and execute code on the SSL VPN gateway.,2024-11-25,,5,cyber,no,CVE-2023-28461,"Array Networks ,AG/vxAG ArrayOS,kev"
CVE-2024-21287,CISA_KEV,cyber,known_exploited_vulnerability,Oracle Agile Product Lifecycle Management (PLM) Incorrect Authorization Vulnerability,Oracle Agile Product Lifecycle Management (PLM) contains an incorrect authorization vulnerability in the Process Extension component of the Software Development Kit. Successful exploitation of this vulnerability may result in unauthenticated file disclosure.,2024-11-21,,4,cyber,no,CVE-2024-21287,"Oracle,Agile Product Lifecycle Management (PLM),kev"
CVE-2024-44309,CISA_KEV,cyber,known_exploited_vulnerability,Apple Multiple Products Cross-Site Scripting (XSS) Vulnerability,"Apple iOS, macOS, and other Apple products contain an unspecified vulnerability when processing maliciously crafted web content that may lead to a cross-site scripting (XSS) attack.",2024-11-21,,4,cyber,no,CVE-2024-44309,"Apple,Multiple Products,kev"
CVE-2024-44308,CISA_KEV,cyber,known_exploited_vulnerability,Apple Multiple Products Code Execution Vulnerability,"Apple iOS, macOS, and other Apple products contain an unspecified vulnerability when processing maliciously crafted web content that may lead to arbitrary code execution.",2024-11-21,,4,cyber,no,CVE-2024-44308,"Apple,Multiple Products,kev"
CVE-2024-38813,CISA_KEV,cyber,known_exploited_vulnerability,VMware vCenter Server Privilege Escalation Vulnerability,VMware vCenter contains an improper check for dropped privileges vulnerability. This vulnerability could allow an attacker with network access to the vCenter Server to escalate privileges to root by sending a specially crafted packet.,2024-11-20,,4,cyber,no,CVE-2024-38813,"VMware,vCenter Server,kev"
CVE-2024-38812,CISA_KEV,cyber,known_exploited_vulnerability,VMware vCenter Server Heap-Based Buffer Overflow Vulnerability,VMware vCenter Server contains a heap-based buffer overflow vulnerability in the implementation of the DCERPC protocol. This vulnerability could allow an attacker with network access to the vCenter Server to execute remote code by sending a specially crafted packet.,2024-11-20,,4,cyber,no,CVE-2024-38812,"VMware,vCenter Server,kev"
CVE-2024-9474,CISA_KEV,cyber,known_exploited_vulnerability,Palo Alto Networks PAN-OS Management Interface OS Command Injection Vulnerability,"Palo Alto Networks PAN-OS contains an OS command injection vulnerability that allows for privilege escalation through the web-based management interface for several PAN products, including firewalls and VPN concentrators.",2024-11-18,,5,cyber,no,CVE-2024-9474,"Palo Alto Networks,PAN-OS,kev"
CVE-2024-0012,CISA_KEV,cyber,known_exploited_vulnerability,Palo Alto Networks PAN-OS Management Interface Authentication Bypass Vulnerability,"Palo Alto Networks PAN-OS contains an authentication bypass vulnerability in the web-based management interface for several PAN-OS products, including firewalls and VPN concentrators.",2024-11-18,,5,cyber,no,CVE-2024-0012,"Palo Alto Networks,PAN-OS,kev"
CVE-2024-1212,CISA_KEV,cyber,known_exploited_vulnerability,Progress Kemp LoadMaster OS Command Injection Vulnerability,"Progress Kemp LoadMaster contains an OS command injection vulnerability that allows an unauthenticated, remote attacker to access the system through the LoadMaster management interface, enabling arbitrary system command execution.",2024-11-18,,4,cyber,no,CVE-2024-1212,"Progress,Kemp LoadMaster,kev"
CVE-2024-9465,CISA_KEV,cyber,known_exploited_vulnerability,Palo Alto Networks Expedition SQL Injection Vulnerability,"Palo Alto Networks Expedition contains a SQL injection vulnerability that allows an unauthenticated attacker to reveal Expedition database contents, such as password hashes, usernames, device configurations, and device API keys. With this, attackers can also create and read arbitrary files on the Expedition system.",2024-11-14,,4,cyber,no,CVE-2024-9465,"Palo Alto Networks,Expedition,kev"
CVE-2024-9463,CISA_KEV,cyber,known_exploited_vulnerability,Palo Alto Networks Expedition OS Command Injection Vulnerability,"Palo Alto Networks Expedition contains an OS command injection vulnerability that allows an unauthenticated attacker to run arbitrary OS commands as root in Expedition, resulting in disclosure of usernames, cleartext passwords, device configurations, and device API keys of PAN-OS firewalls.",2024-11-14,,4,cyber,no,CVE-2024-9463,"Palo Alto Networks,Expedition,kev"
CVE-2021-26086,CISA_KEV,cyber,known_exploited_vulnerability,Atlassian Jira Server and Data Center Path Traversal Vulnerability,Atlassian Jira Server and Data Center contain a path traversal vulnerability that allows a remote attacker to read particular files in the /WEB-INF/web.xml endpoint.,2024-11-12,,4,cyber,no,CVE-2021-26086,"Atlassian,Jira Server and Data Center,kev"
CVE-2014-2120,CISA_KEV,cyber,known_exploited_vulnerability,Cisco Adaptive Security Appliance (ASA) Cross-Site Scripting (XSS) Vulnerability,Cisco Adaptive Security Appliance (ASA) contains a cross-site scripting (XSS) vulnerability in the WebVPN login page. This vulnerability allows remote attackers to inject arbitrary web script or HTML via an unspecified parameter.,2024-11-12,,4,cyber,no,CVE-2014-2120,"Cisco,Adaptive Security Appliance (ASA),kev"
CVE-2021-41277,CISA_KEV,cyber,known_exploited_vulnerability,Metabase GeoJSON API Local File Inclusion Vulnerability,Metabase contains a local file inclusion vulnerability in the custom map support in the API to read GeoJSON formatted data.,2024-11-12,,4,cyber,no,CVE-2021-41277,"Metabase,Metabase,kev"
CVE-2024-43451,CISA_KEV,cyber,known_exploited_vulnerability,Microsoft Windows NTLMv2 Hash Disclosure Spoofing Vulnerability,Microsoft Windows contains an NTLMv2 hash spoofing vulnerability that could result in disclosing a user's NTLMv2 hash to an attacker via a file open operation. The attacker could then leverage this hash to impersonate that user.,2024-11-12,,4,cyber,no,CVE-2024-43451,"Microsoft,Windows,kev"
CVE-2024-49039,CISA_KEV,cyber,known_exploited_vulnerability,Microsoft Windows Task Scheduler Privilege Escalation Vulnerability,"Microsoft Windows Task Scheduler contains a privilege escalation vulnerability that can allow an attacker-provided, local application to escalate privileges outside of its AppContainer, and access privileged RPC functions.",2024-11-12,,5,cyber,no,CVE-2024-49039,"Microsoft,Windows,kev"
CVE-2019-16278,CISA_KEV,cyber,known_exploited_vulnerability,Nostromo nhttpd Directory Traversal Vulnerability,Nostromo nhttpd contains a directory traversal vulnerability in the http_verify() function in a non-chrooted nhttpd server allowing for remote code execution.,2024-11-07,,4,cyber,no,CVE-2019-16278,"Nostromo,nhttpd,kev"
CVE-2024-51567,CISA_KEV,cyber,known_exploited_vulnerability,CyberPanel Incorrect Default Permissions Vulnerability,"CyberPanel contains an incorrect default permissions vulnerability that allows a remote, unauthenticated attacker to execute commands as root.",2024-11-07,,5,cyber,no,CVE-2024-51567,"CyberPersons,CyberPanel,kev"
CVE-2024-43093,CISA_KEV,cyber,known_exploited_vulnerability,Android Framework Privilege Escalation Vulnerability,Android Framework contains an unspecified vulnerability that allows for privilege escalation.,2024-11-07,,4,cyber,no,CVE-2024-43093,"Android,Framework,kev"
CVE-2024-5910,CISA_KEV,cyber,known_exploited_vulnerability,Palo Alto Networks Expedition Missing Authentication Vulnerability,"Palo Alto Networks Expedition contains a missing authentication vulnerability that allows an attacker with network access to takeover an Expedition admin account and potentially access configuration secrets, credentials, and other data.",2024-11-07,,4,cyber,no,CVE-2024-5910,"Palo Alto Networks,Expedition,kev"
CVE-2024-8956,CISA_KEV,cyber,known_exploited_vulnerability,PTZOptics PT30X-SDI/NDI Cameras Authentication Bypass Vulnerability,"PTZOptics PT30X-SDI/NDI cameras contain an insecure direct object reference (IDOR) vulnerability that allows a remote, attacker to bypass authentication for the /cgi-bin/param.cgi CGI script. If combined with CVE-2024-8957, this can lead to remote code execution as root.",2024-11-04,,4,cyber,no,CVE-2024-8956,"PTZOptics,PT30X-SDI/NDI Cameras,kev"
CVE-2024-8957,CISA_KEV,cyber,known_exploited_vulnerability,PTZOptics PT30X-SDI/NDI Cameras OS Command Injection Vulnerability,"PTZOptics PT30X-SDI/NDI cameras contain an OS command injection vulnerability that allows a remote, authenticated attacker to escalate privileges to root via a crafted payload with the ntp_addr parameter of the /cgi-bin/param.cgi CGI script. ",2024-11-04,,4,cyber,no,CVE-2024-8957,"PTZOptics,PT30X-SDI/NDI Cameras,kev"
CVE-2024-37383,CISA_KEV,cyber,known_exploited_vulnerability,RoundCube Webmail Cross-Site Scripting (XSS) Vulnerability,RoundCube Webmail contains a cross-site scripting (XSS) vulnerability in the handling of SVG animate attributes that allows a remote attacker to run malicious JavaScript code.,2024-10-24,,4,cyber,no,CVE-2024-37383,"Roundcube,Webmail,kev"
CVE-2024-20481,CISA_KEV,cyber,known_exploited_vulnerability,Cisco ASA and FTD Denial-of-Service Vulnerability,"Cisco Adaptive Security Appliance (ASA) and Firepower Threat Defense (FTD) contain a missing release of resource after effective lifetime vulnerability that could allow an unauthenticated, remote attacker to cause a denial-of-service (DoS) of the RAVPN service.",2024-10-24,,4,cyber,no,CVE-2024-20481,"Cisco,Adaptive Security Appliance (ASA) and Firepower Threat Defense (FTD),kev"
CVE-2024-47575,CISA_KEV,cyber,known_exploited_vulnerability,Fortinet FortiManager Missing Authentication Vulnerability,"Fortinet FortiManager contains a missing authentication vulnerability in the fgfmd daemon that allows a remote, unauthenticated attacker to execute arbitrary code or commands via specially crafted requests.",2024-10-23,,4,cyber,no,CVE-2024-47575,"Fortinet,FortiManager,kev"
CVE-2024-38094,CISA_KEV,cyber,known_exploited_vulnerability,Microsoft SharePoint Deserialization Vulnerability,Microsoft SharePoint contains a deserialization vulnerability that allows for remote code execution.,2024-10-22,,5,cyber,no,CVE-2024-38094,"Microsoft,SharePoint,kev"
CVE-2024-9537,CISA_KEV,cyber,known_exploited_vulnerability,ScienceLogic SL1 Unspecified Vulnerability,ScienceLogic SL1 (formerly EM7) is affected by an unspecified vulnerability involving an unspecified third-party component.,2024-10-21,,4,cyber,no,CVE-2024-9537,"ScienceLogic,SL1,kev"
CVE-2024-40711,CISA_KEV,cyber,known_exploited_vulnerability,Veeam Backup and Replication Deserialization Vulnerability,Veeam Backup and Replication contains a deserialization vulnerability allowing an unauthenticated user to perform remote code execution.,2024-10-17,,5,cyber,no,CVE-2024-40711,"Veeam,Backup & Replication,kev"
CVE-2024-28987,CISA_KEV,cyber,known_exploited_vulnerability,SolarWinds Web Help Desk Hardcoded Credential Vulnerability,"SolarWinds Web Help Desk contains a hardcoded credential vulnerability that could allow a remote, unauthenticated user to access internal functionality and modify data.",2024-10-15,,4,cyber,no,CVE-2024-28987,"SolarWinds,Web Help Desk,kev"
CVE-2024-9680,CISA_KEV,cyber,known_exploited_vulnerability,Mozilla Firefox Use-After-Free Vulnerability,Mozilla Firefox and Firefox ESR contain a use-after-free vulnerability in Animation timelines that allows for code execution in the content process.,2024-10-15,,5,cyber,no,CVE-2024-9680,"Mozilla,Firefox,kev"
CVE-2024-30088,CISA_KEV,cyber,known_exploited_vulnerability,Microsoft Windows Kernel TOCTOU Race Condition Vulnerability,Microsoft Windows Kernel contains a time-of-check to time-of-use (TOCTOU) race condition vulnerability that could allow for privilege escalation. ,2024-10-15,,5,cyber,no,CVE-2024-30088,"Microsoft,Windows ,kev"
CVE-2024-9380,CISA_KEV,cyber,known_exploited_vulnerability,Ivanti Cloud Services Appliance (CSA) OS Command Injection Vulnerability,Ivanti Cloud Services Appliance (CSA) contains an OS command injection vulnerability in the administrative console which can allow an authenticated attacker with application admin privileges to pass commands to the underlying OS.,2024-10-09,,4,cyber,no,CVE-2024-9380,"Ivanti,Cloud Services Appliance (CSA),kev"
CVE-2024-9379,CISA_KEV,cyber,known_exploited_vulnerability,Ivanti Cloud Services Appliance (CSA) SQL Injection Vulnerability,"Ivanti Cloud Services Appliance (CSA) contains a SQL injection vulnerability in the admin web console in versions prior to 5.0.2, which can allow a remote attacker authenticated as administrator to run arbitrary SQL statements.",2024-10-09,,4,cyber,no,CVE-2024-9379,"Ivanti,Cloud Services Appliance (CSA),kev"
CVE-2024-23113,CISA_KEV,cyber,known_exploited_vulnerability,Fortinet Multiple Products Format String Vulnerability,"Fortinet FortiOS, FortiPAM, FortiProxy, and FortiWeb contain a format string vulnerability that allows a remote, unauthenticated attacker to execute arbitrary code or commands via specially crafted requests.",2024-10-09,,4,cyber,no,CVE-2024-23113,"Fortinet,Multiple Products,kev"
CVE-2024-43573,CISA_KEV,cyber,known_exploited_vulnerability,Microsoft Windows MSHTML Platform Spoofing Vulnerability,Microsoft Windows MSHTML Platform contains an unspecified spoofing vulnerability which can lead to a loss of confidentiality.,2024-10-08,,4,cyber,no,CVE-2024-43573,"Microsoft,Windows,kev"
CVE-2024-43572,CISA_KEV,cyber,known_exploited_vulnerability,Microsoft Windows Management Console Remote Code Execution Vulnerability,Microsoft Windows Management Console contains unspecified vulnerability that allows for remote code execution.,2024-10-08,,4,cyber,no,CVE-2024-43572,"Microsoft,Windows,kev"
